date_week,t,x1,x2,y,trend,seasonality
2022-04-04,0,0.1886328565254907,0.8141157458890795,6.265519698812647,6.147063577439293,0.05907999771673508
2022-04-11,1,0.4510441399858431,0.2746405362270812,6.436897563445955,6.182126047463083,0.22321095662321336
2022-04-18,2,0.173451639230462,0.2096923812280097,6.426211222371989,6.217188517486874,0.3273646256335073
2022-04-25,3,0.2594369847986768,0.6229163701521238,6.450106263939745,6.252250987498484,0.3684016657216649
2022-05-02,4,0.0766825482052992,0.7843848277615946,6.804574517156146,6.287313457510094,0.3584351966753197
2022-05-09,5,0.2306127992278012,0.9389283567958088,7.315074215958667,6.322375927521907,0.32004262118132093
2022-05-16,6,0.1163926346889016,0.1466600637903274,6.074922546127517,6.357438397533721,0.2784697922970973
2022-05-23,7,0.15006416500557,0.4698314518336836,5.896796734220225,6.392500867555806,0.25327465457030346
2022-05-30,8,0.4292684766174479,0.8717437851067479,7.233836514186304,6.427563337577891,0.25205928207046613
2022-06-06,9,0.1604161879702504,0.411863533507396,7.239729208358976,6.462625807600036,0.26827973477268185
2022-06-13,10,0.2775679587003806,0.5743664336831728,6.396850393570325,6.4976882776221805,0.28381103669311736
2022-06-20,11,0.9807371998012386,0.0238618725787293,6.502058855066122,6.532750747634208,0.2754083460413885
2022-06-27,12,0.9616571936637868,0.6561686183848425,7.32988701420156,6.5678132176462345,0.2229504010523633
2022-07-04,13,0.4146376889692663,0.8954907652597903,6.703162539214442,6.6028756876470505,0.11679007236145683
2022-07-11,14,0.3096249547183087,0.8055963606598869,6.476668135240102,6.6379381576478655,-0.03814965353650949
2022-07-18,15,0.1584038663930123,0.8627842890765812,6.19344501169371,6.673000627662771,-0.22281830020133242
2022-07-25,16,0.0919057700713901,0.643400573582711,6.104860932608437,6.708063097677676,-0.4088249037865171
2022-08-01,17,0.9699254132161326,0.2392476449033573,6.512081659275607,6.743125567698876,-0.5659885940146754
2022-08-08,18,0.2952324164886151,0.7487851125073799,6.49454314663868,6.778188037720076,-0.6702316262879117
2022-08-15,19,0.0662843771460398,0.2062399350775218,5.702191356253698,6.813250507738748,-0.7093642018596807
2022-08-22,20,0.3566858986152228,0.8099316234940029,6.17547403776603,6.848312977757417,-0.6850803544990467
2022-08-29,21,0.4443247256558814,0.061107622571562,6.180537578832185,6.8833754477619475,-0.6107753447889017
2022-09-05,22,0.3506868097643519,0.8042931855939424,6.461693776950277,6.918437917766478,-0.5061616925530131
2022-09-12,23,0.9172977047909028,0.1602834969324083,7.04904964056135,6.953500387755896,-0.3906447730439732
2022-09-19,24,0.0226502852152852,0.3655149936591893,6.233656907717043,6.988562857745314,-0.27770464917423787
2022-09-26,25,0.3023952433696715,0.3086058265742463,6.5267322477950405,7.0236253277441945,-0.17205025350209222
2022-10-03,26,0.2627767829351973,0.6735867657897359,7.575434679548957,7.058687797743075,-0.0702603128421247
2022-10-10,27,0.0356689351666769,0.1739869958393745,6.776279253045649,7.093750267741957,0.03561360823875254
2022-10-17,28,0.3668908948143495,0.3860821757144283,7.440043516383802,7.128812737734851,0.1529984600035363
2022-10-24,29,0.4877740291340351,0.0056750470184826,7.587441035989136,7.163875207727745,0.28423407396189043
2022-10-31,30,0.3392095828198915,0.2557550884384674,7.55663549699929,7.198937677731217,0.4241335531306319
2022-11-07,31,0.1487964975361932,0.4103746749938224,7.6269046650517085,7.2340001477346885,0.5604610445656129
2022-11-14,32,0.4804792579168368,0.1032016796749104,7.988207996194093,7.269062617731673,0.6770278274062558
2022-11-21,33,0.2914723052419493,0.6169033893967927,8.240596867293034,7.304125087728657,0.7581793174706639
2022-11-28,34,0.2922692140969971,0.3706567715959904,7.791756835902703,7.339187557739588,0.7930083581015279
2022-12-05,35,0.4307933754053546,0.7066718157221286,8.607476227031276,7.37425002775052,0.7778245467368347
2022-12-12,36,0.0846232095882078,0.6370778204851308,7.802494640075564,7.409312497772817,0.7161408306809013
2022-12-19,37,0.468891894761088,0.4201548827979418,7.914474208496233,7.444374967795113,0.6164170075692981
2022-12-26,38,0.3908946408745418,0.845051811905233,8.033359003190883,7.479437437815084,0.48864918785614725
2023-01-02,39,0.4502822659110747,0.6159048736163686,8.066167479769074,7.514499907835057,0.34129318543175496
2023-01-09,40,0.1096197923556314,0.789470334130714,8.103200351434014,7.5495623778452865,0.17981008601484286
2023-01-16,41,0.4590163339318989,0.333019049920164,7.443996898704401,7.584624847855516,0.0074039208678456075
2023-01-23,42,0.109452554570803,0.529710430368967,7.338252360319133,7.619687317852037,-0.1724369669719533
2023-01-30,43,0.0466546055494545,0.1912569083268136,6.229472086120205,7.654749787848556,-0.3528076794491796
2023-02-06,44,0.4892580818438392,0.996141190118628,7.683120160471115,7.689812257850231,-0.5212370118250063
2023-02-13,45,0.4927228957142266,0.2369708400278762,7.705441142268906,7.724874727851904,-0.6598292336256038
2023-02-20,46,0.5014491723851936,0.2502723239998189,7.302144745253522,7.759937197847383,-0.7481894539135373
2023-02-27,47,0.2699700208700922,0.0713108970502953,6.699814056665172,7.794999667842861,-0.7685399415785235
2023-03-06,48,0.1567775490913558,0.2511839526516239,6.831029226751614,7.830062137832274,-0.7114808315968415
2023-03-13,49,0.0040570919340363,0.7435349965183127,7.074877404476673,7.865124607821687,-0.5803939446543669
2023-03-20,50,0.3694038849030037,0.6799749603361117,7.664706300513608,7.900187077820452,-0.39273515884372145
2023-03-27,51,0.4118456207142683,0.1253694920216127,7.876008015442172,7.935249547819218,-0.17736485387952158
