date_week,t,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,y,trend,seasonality
2022-04-04,0,0.5024284608480037,0.120679611591278,0.0185804072536788,0.1734949144859436,0.0412769932135632,0.2431680223806175,0.4137236908416182,0.2320737256202299,0.2527543851732239,0.1722420973724784,0.4850786761501202,0.9328703661209736,0.1899498971437371,0.9728324105112393,0.3360839675697981,33.32225584290177,35.64777379904697,-1.7197856904271944
2022-04-11,1,0.1297769240235227,0.0752415672441867,0.3134645275456919,0.0587982101080251,0.1049014988891771,0.9126832897191104,0.1784684793902077,0.2682146084577856,0.7389149006461031,0.0695900937322241,0.7812004721660676,0.1250048750877309,0.2472230650384326,0.5299834818058845,0.038383148742962,34.65990540033155,35.77597682622877,-0.8000466065947884
2022-04-18,2,0.2879787477380462,0.2869493618312325,0.2608769880272286,0.4458467426496933,0.1749145528450257,0.4508548221606137,0.4554215768689712,0.4111934232558477,0.3556015803019051,0.0730114648187647,0.7430216798273478,0.6334559460651917,0.1072826385183354,0.0852313511080089,0.13161742024367,36.63956064284072,35.904179853410575,0.17615170534719402
2022-04-25,3,0.0042330183482648,0.4451597288502212,0.334694366403058,0.391527572682591,0.3473370353052409,0.2657789189576579,0.1387767715675452,0.9259641674233372,0.086348496155828,0.0677656544476583,0.7948494875639872,0.5978797250091173,0.047890536462627,0.9734592170118912,0.7938802342843014,38.45893451146326,36.03238288058693,1.104697313201337
2022-05-02,4,0.1907677554910511,0.1672748035490099,0.0895331212809665,0.3649526700973562,0.3518123327097535,0.1526177112129459,0.2062000272889998,0.0015274023776978,0.36687422571987,0.0881948977097877,0.8063890719649814,0.1878151689174475,0.8712014465037485,0.1540506899162687,0.5967603577342042,37.16750396134369,36.16058590776329,1.8839772203819434
2022-05-09,5,0.3060985262773223,0.4359096157015404,0.1561011365914326,0.0204861672070299,0.3149386277234478,0.4246419374165696,0.3468219897414482,0.120513842159447,0.3236820474115729,0.8340292890000545,0.5086572495753374,0.2270083906333948,0.8683831797645515,0.5177128131887744,0.2118168458287603,39.316088657211914,36.288788934902676,2.433501657121846
2022-05-16,6,0.0769781470026382,0.2980428982850702,0.3943109425610805,0.2584204377740785,0.2679030227064198,0.3293287502954972,0.2568142485850239,0.5348260166725554,0.7101154476509393,0.5078812133440698,0.4331812401520438,0.9570840322522522,0.2942093596693901,0.5250645926904998,0.6855756368061355,39.065446946430455,36.41699196204207,2.710219657681099
2022-05-23,7,0.4601483226339099,0.0845133366973289,0.2720419409599939,0.4123059255975384,0.3633601520286291,0.5453206795074071,0.2247270139897068,0.2929290646083161,0.3170389950152523,0.1261188788107749,0.032439129655674,0.2789744353339586,0.4394907738507769,0.0137803015468229,0.128443858569997,37.5995181021115,36.545194989156315,2.718016104402435
2022-05-30,8,0.2764729366936462,0.5471568290857736,0.5553915514326326,0.0940780975943151,0.9666623953878384,0.4362430220785661,0.974134429486488,0.2137267189890515,0.6869351592604428,0.5149297648079788,0.0883448716940041,0.2226888670117425,0.5507548535892693,0.0056359143171337,0.6630648356845636,39.69762601740475,36.67339801627055,2.50712994090384
2022-06-06,9,0.5271066041234618,0.2277361125072383,0.4245375034948015,0.2320609771304989,0.2891199700926837,0.0323464748457476,0.1089667382335853,0.9628956581275414,0.5334070347614313,0.5322268268574656,0.451828900607812,0.5548502366055373,0.2494556209492976,0.189763621315136,0.6451902229183762,39.2889359500406,36.8016010433961,2.1626922708919483
