date_week,t,x1,x2,y,trend,seasonality
2022-04-04,0,0.1886328565254907,0.3665784738998004,5.814132219110136,6.422902385229214,-0.11783717744222307
2022-04-11,1,0.4510441399858431,0.4101141214547784,6.530242302965888,6.438356051953115,-0.056148047042288436
2022-04-18,2,0.173451639230462,0.6479105920141057,6.501857480348729,6.453809718677017,0.004654724663132707
2022-04-25,3,0.2594369847986768,0.444222860884529,6.646584099420943,6.469263385400917,0.05873350964757412
2022-05-02,4,0.0766825482052992,0.5714593066522164,6.385038826800873,6.484717052124818,0.10073293880199545
2022-05-09,5,0.2306127992278012,0.8181254692961106,6.964232950265616,6.5001707126431745,0.12612177691416726
2022-05-16,6,0.1163926346889016,0.7078211995474991,6.5453644028988665,6.515624373161531,0.13148533622104588
2022-05-23,7,0.15006416500557,0.3556356011185158,6.399911594030402,6.531078033679888,0.11475108460792004
2022-05-30,8,0.4292684766174479,0.4368836101512549,6.57731484242875,6.546531694198245,0.07533399877770264
2022-06-06,9,0.1604161879702504,0.3582587815945169,6.20922322137086,6.561985352930283,0.014192890291846094
2022-06-13,10,0.2775679587003806,0.1069171961742204,5.765357480993535,6.577439011662322,-0.0662058776343185
2022-06-20,11,0.9807371998012386,0.1980232612606125,6.7806712783718694,6.5928926703943596,-0.1620154629373227
2022-06-27,12,0.9616571936637868,0.2765196788874716,6.435984109973444,6.608346329126398,-0.2682192868565737
2022-07-04,13,0.4146376889692663,0.3060684209962474,6.128063536510461,6.623799986922883,-0.3789134328571847
2022-07-11,14,0.3096249547183087,0.3050102685084847,6.0863761597977755,6.639253644719367,-0.4876444893182309
2022-07-18,15,0.1584038663930123,0.5618927916202602,5.93894111242237,6.654707302515852,-0.5877833580673861
2022-07-25,16,0.0919057700713901,0.9467415668901183,5.718214210707977,6.6701609603123355,-0.6729134110361948
2022-08-01,17,0.9699254132161326,0.7547744191180907,6.190942944019408,6.685614618048746,-0.7372104871745222
2022-08-08,18,0.2952324164886151,0.7708213653592209,6.4048446136231485,6.701068275785155,-0.775792633629721
2022-08-15,19,0.0662843771460398,0.7397740719025883,5.927006270900717,6.716521933521565,-0.785019186126764
2022-08-22,20,0.3566858986152228,0.5816599055164179,5.797307086313734,6.731975591257974,-0.7627216565828053
2022-08-29,21,0.4443247256558814,0.8941302547891142,6.707535541283656,6.747429248994384,-0.7083527859889329
2022-09-05,22,0.3506868097643519,0.6719237105705629,6.350188265398323,6.762020357738272,-0.6230448033969839
2022-09-12,23,0.9172977047909028,0.4875096410634841,6.775880450379139,6.776611466482159,-0.5095731374815029
2022-09-19,24,0.0226502852152852,0.075104660408904,6.1390998542029696,6.791202575226047,-0.37222725533379664
2022-09-26,25,0.3023952433696715,0.47590815815741,6.589249017029119,6.805793683969935,-0.21659564066661716
2022-10-03,26,0.2627767829351973,0.2073665007018059,6.6945376963781325,6.819475523767898,-0.04927686240352256
2022-10-10,27,0.0356689351666769,0.129289283425853,5.920809786860605,6.833157363565861,0.12246706042316274
2022-10-17,28,0.3668908948143495,0.4930715657512073,7.669439251624707,6.846839203363825,0.2910954661233508
2022-10-24,29,0.4877740291340351,0.7649280106873227,7.669023501611343,6.860521043161787,0.4491902949868701
2022-10-31,30,0.3392095828198915,0.2874320708374502,7.262396360882,6.873070499280876,0.5898510810677866
2022-11-07,31,0.1487964975361932,0.7490333324608616,7.823952329709373,6.885619955399965,0.7070613504013191
2022-11-14,32,0.4804792579168368,0.5121338398545697,7.955393432091773,6.898169411519055,0.796005718453318
2022-11-21,33,0.2914723052419493,0.145221174169119,7.741716084464065,6.910718867638144,0.8533198031657163
2022-11-28,34,0.2922692140969971,0.9401919304056928,7.953429230562058,6.922166749947683,0.8772589207498317
2022-12-05,35,0.4307933754053546,0.3913241028153249,8.000908265591747,6.933614632257225,0.8677761872885793
2022-12-12,36,0.0846232095882078,0.2876540345365439,7.463311300282471,6.945062514566765,0.8265058416846951
2022-12-19,37,0.468891894761088,0.8252514533307818,7.820485528555579,6.956510396876305,0.756653035047177
2022-12-26,38,0.3908946408745418,0.1212647790734036,7.739614812308833,6.967075863812992,0.6627966851187483
2023-01-02,39,0.4502822659110747,0.7147553231982139,7.675113365895788,6.977641330749679,0.5506169631469301
2023-01-09,40,0.1096197923556314,0.1830022903794474,6.785357947649167,6.988206797686366,0.42656327830569923
2023-01-16,41,0.4590163339318989,0.3824144411664169,7.315586553551864,6.998772264623054,0.2974820038257233
2023-01-23,42,0.109452554570803,0.22594578497822,6.812373803796509,7.008713774399033,0.1702254549547994
2023-01-30,43,0.0466546055494545,0.8196292314381965,6.703529971298865,7.018655284175013,0.05126465165311748
2023-02-06,44,0.4892580818438392,0.3800592799899598,6.918428333622556,7.028596793950992,-0.0536718796964912
2023-02-13,45,0.4927228957142266,0.949667305475859,7.581076062680451,7.0385383037269715,-0.13991257434965632
2023-02-20,46,0.5014491723851936,0.6092077229608551,6.923216947064347,7.047645382230523,-0.20409263213653675
2023-02-27,47,0.2699700208700922,0.6758138766828018,6.860474063217612,7.056752460734074,-0.24432500982952932
2023-03-06,48,0.1567775490913558,0.5081348204557594,6.837823249002428,7.065859539237626,-0.26028306030615955
2023-03-13,49,0.0040570919340363,0.3010353551558202,6.046621545347172,7.074966617741177,-0.2531904252998877
2023-03-20,50,0.3694038849030037,0.385400400597701,6.930585986232713,7.08328786713789,-0.2257191863283826
2023-03-27,51,0.4118456207142683,0.9167754422899482,7.406213068276777,7.091609116534603,-0.18180261202388595
2023-04-03,52,0.4780122755757008,0.1960372529271806,7.523943681470689,7.099930365931316,-0.12637380083050329
2023-04-10,53,0.1612566128958331,0.9628461077566706,7.091597384005534,7.108251615328029,-0.06504581879470353
2023-04-17,54,0.1231219673957086,0.7388361493773359,7.045574722255443,7.116572864724741,-0.003752324119935968
2023-04-24,55,0.365748572108248,0.3505492976985165,7.447227262908349,7.124043620795629,0.051630042920157944
2023-05-01,56,0.4605556130546319,0.6250425507605614,7.0288306351498395,7.131514376866517,0.09565517644133668
2023-05-08,57,0.9636708728449708,0.3711997329564855,8.744603308145027,7.138985132937405,0.12365484769676542
2023-05-15,58,0.0861122158396914,0.3716979961377729,7.049035307968483,7.146455889008291,0.13203932555881814
2023-05-22,59,0.2758639696653813,0.4908676701813412,7.072814190408344,7.153563959685507,0.11853345226165607
2023-05-29,60,0.5118488771922436,0.0162934585671761,7.284101256374285,7.160672030362723,0.0823341146283652
2023-06-05,61,0.2418278062703665,0.4808989737031829,7.045731715441782,7.167780101039938,0.0241796323690017
2023-06-12,62,0.337242225525755,0.9466523556013507,6.873592869997797,7.174888171717154,-0.05367328028784795
2023-06-19,63,0.0140106220380239,0.2781358301249621,6.66661909974403,7.181994989012549,-0.14756393279317295
2023-06-26,64,0.3852728018335574,0.7290072561463986,7.203884641308568,7.189101806307942,-0.25262707527113965
2023-07-03,65,0.9190886196338224,0.431420162917192,7.218537032479457,7.196208623603337,-0.36306596453088447
2023-07-10,66,0.4730100744262008,0.2039076939967267,6.71370663399481,7.203315440898731,-0.472483414030846
2023-07-17,67,0.5065882627071198,0.8817663796412661,7.133680166002449,7.210422257353373,-0.574251751170519
2023-07-24,68,0.3777759782168442,0.016395239494459,6.1309785787920905,7.217529073808016,-0.6619002955069988
2023-07-31,69,0.140475493495691,0.2957162510096774,6.131049696927045,7.2246358902626575,-0.7294978978929522
2023-08-07,70,0.4396530559127968,0.9990258823239376,6.793446329283387,7.231742706717301,-0.7720083060417187
2023-08-14,71,0.1210948457621687,0.2554161047322114,5.996235462747781,7.238849520509093,-0.7855976344811851
2023-08-21,72,0.4755555464466338,0.827245069057988,6.464441126173566,7.245956334300885,-0.7678759296842947
2023-08-28,73,0.035879656999575,0.5901320663841416,6.298688951930856,7.253063148092677,-0.7180585783649516
2023-09-04,74,0.4722449084385741,0.7853405179228032,6.798816040368159,7.260169961884468,-0.6370378920932742
2023-09-11,75,0.0941112851492866,0.6141341728328611,6.972605670646985,7.267276773896724,-0.5273603501861855
2023-09-18,76,0.2146140211122658,0.353384514992096,6.835715225565684,7.274383585908981,-0.39311039829103905
