date_week,t,x1,x2,x3,x4,x5,y,trend,seasonality
2022-04-04,0,0.1745046219343657,0.9271669354015912,0.4656850878093271,0.9628186618058164,0.4361938891112049,11.301361966245736,11.977742993402693,-0.4985045677088658
2022-04-11,1,0.8844496736882935,0.4659927181334065,0.2951124764225168,0.0089190616184909,0.3517460511722889,12.164145591498,11.99495348132818,-0.35912368212380114
2022-04-18,2,0.5875476289982439,0.0076210348886077,0.376496908324707,0.5031371097222401,0.5462511574152444,11.639449544954026,12.012163969253667,-0.17331821130304653
2022-04-25,3,0.7339781934673393,0.1761813676975852,0.1016079693562341,0.4639812415647528,0.9326672197479586,11.998580181067569,12.029374457151613,0.011734315861418796
2022-05-02,4,0.5569735484972584,0.0058238923285736,0.2894749274118184,0.9081867943853772,0.2927790005821297,11.956206061656555,12.04658494504956,0.15402607932504137
2022-05-09,5,0.3513665705486777,0.4914744348695204,0.1526153129995771,0.1723665979662565,0.5346477249264754,12.46124633100716,12.063795433013702,0.22809180079714123
2022-05-16,6,0.4464683376880949,0.0655528906844118,0.0556486847076947,0.4556595068034028,0.1814199147093267,11.763978352432188,12.081005920977844,0.22987259350695916
2022-05-23,7,0.5129015198425969,0.034125534268539,0.0016812551348951,0.1513534505566208,0.9398993990159842,12.222658283369473,12.098216408880274,0.17388597916293846
2022-05-30,8,0.8621179849076281,0.9818833431950986,0.4784245942453947,0.0484700005004747,0.5118919550957308,12.911724918416894,12.115426896782704,0.08432900500321545
2022-06-06,9,0.3787156551088288,0.2648246541695853,0.3539512126366278,0.4750561763929024,0.1315566220528996,12.598415402211732,12.13263738459942,-0.016123674278351038
2022-06-13,10,0.8922401099666429,0.1891096926700763,0.1081639943489502,0.026910122733599,0.2130224574230739,11.96433129145985,12.149847872416135,-0.11536809775042971
2022-06-20,11,0.5304234371792489,0.0291115290356662,0.1360182540469004,0.44598075524132,0.1318913597216238,11.569253627064109,12.167058360132948,-0.21528100668620528
