date_week,t,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y,trend,seasonality
2022-04-04,0,0.5133104795627488,0.0921912711749133,0.0508006866353617,0.4681947536007773,0.9660212875626244,0.6821611976894123,0.1093139867060968,0.2366217288762838,0.4804913257887251,0.5113268788461383,0.4693982694813601,0.4689415601756808,0.9722989391173464,0.4594195868422333,0.2500234177347313,0.285221077380591,0.2216008827546642,0.5600288744442552,0.5636892480265907,0.1934672436379242,45.0482229643766,48.768526646574855,-0.046818379337989345
2022-04-11,1,0.734877133154231,0.4592645204189928,0.0593649439013142,0.792298809714012,0.9923887631356604,0.998558890651704,0.4585741694512347,0.4530601993659634,0.1680871784866912,0.1807357413016753,0.0158547878898709,0.2613250529086903,0.1918114045767177,0.9968375249315816,0.5979284344841844,0.7910130859870965,0.2055993129735172,0.9660335288182658,0.5010518273112666,0.2815191940534054,49.26025663445514,48.87388151966382,-0.07224157330346204
2022-04-18,2,0.6357968715443924,0.1768968015964768,0.2018264119978767,0.6367576040769981,0.0417105539817389,0.4102352972915002,0.6311751473105268,0.5441501444667737,0.1382951332845232,0.2342939984308241,0.7195231836073364,0.0908846322352676,0.3142510407572305,0.2270902898350625,0.9266026353270806,0.555959365185907,0.2974951075545039,0.3733942233056909,0.3916349240521904,0.0021058965730113,49.53542425700814,48.979236392752775,0.06087359616630837
2022-04-25,3,0.319447909649375,0.0858731582447064,0.42800090031474,0.5570724996395156,0.8106634360810646,0.2557892809630809,0.1492057414052452,0.0963781775442024,0.3705430764163621,0.693181545657015,0.485764275838877,0.4872868717800188,0.2001868707767253,0.4899191656094978,0.629205906378482,0.3171144387016884,0.3298725616701998,0.3479594934115324,0.2749817802612562,0.0694248626242171,49.78318383800655,49.08459126584173,0.2958297424314949
2022-05-02,4,0.392428529607141,0.0294411944428072,0.5981225086368905,0.8614893527982626,0.9352758069942098,0.4997609743665037,0.7038898030947007,0.1280426069670979,0.3059482452019926,0.1957509042041056,0.3676494172871162,0.237604331646272,0.5286537999608867,0.7014631488838647,0.4219942809348277,0.5134363118608053,0.0210307093761095,0.4167966102924453,0.2093495444154887,0.1482504073100549,50.74654850585624,49.18994613893069,0.5262861320113996
2022-05-09,5,0.3218041684633298,0.1119304769656587,0.19841526487268,0.1954481189009401,0.901944440055244,0.3205971022996489,0.971914081414014,0.4136873994118754,0.3278184714283405,0.5519198976473594,0.3398376147805953,0.0109975486680269,0.456630297446323,0.1697451927730577,0.4344291077470787,0.4421663179722165,0.423539695786267,0.2760569030749221,0.4250114935745134,0.0248793980218623,49.837208928667344,49.29530100332694,0.651368120297267
2022-05-16,6,0.0960378396201252,0.1227903783316689,0.2102815487186207,0.1030805698226774,0.7012348755100557,0.1009022718999438,0.5484028507891575,0.1695394594067336,0.1245466179633222,0.7920958859821424,0.1116263727847916,0.1499103288756328,0.6215252872540299,0.7312594963357804,0.1159533381144541,0.521637065582015,0.2736266572735866,0.0445683328086665,0.5865201378772598,0.126543436362968,48.6120786609434,49.40065586772319,0.6226995252163701
2022-05-23,7,0.1778734093906811,0.3437718767388499,0.6122567193887305,0.3899330883085767,0.6626667720772146,0.4523249304941405,0.6720024723387714,0.1230138814570993,0.1849058671996978,0.6440652201362645,0.0502235644065181,0.2137437354776076,0.0092676770530784,0.4958453691769253,0.3081424699578361,0.2277187971020828,0.91849143804291,0.4345728096575889,0.2563185282597854,0.2236753767722883,49.62766958213703,49.506010732119435,0.4597927743783574
2022-05-30,8,0.2483824260554893,0.2887570700230589,0.5539379008148861,0.1358686242056898,0.7058107479212505,0.6891706005800229,0.2094394084876694,0.2346416727884743,0.4364360173649903,0.6005866415690675,0.516196116433015,0.0146425675153209,0.1661441679534162,0.0919602912953243,0.6633492010040115,0.3585945946253505,0.0878326755935427,0.2979626484949513,0.2073516222683954,0.8581652380491207,50.47592426432994,49.61136559651568,0.2299284887510705
2022-06-06,9,0.2749244366689634,0.6128640459010668,0.0941720598425662,0.5506261622752481,0.5638644503516884,0.8911272873731255,0.512433568095259,0.0102044338631531,0.207944304133227,0.2538577511698675,0.7004131797804849,0.0781728220153594,0.4860222842283536,0.9680567674181526,0.5493756157880287,0.4394616786977626,0.230954041833231,0.3862146496490389,0.0071518179550593,0.919041328596542,50.68720362191725,49.71615300820007,0.008263801778716646
2022-06-13,10,0.2739739564604496,0.6108518640840687,0.5987910800342227,0.5681183436204164,0.7733049606268094,0.9781111877004136,0.7136991985407439,0.2798430143381515,0.4395885629705475,0.1181324562648841,0.600642496937428,0.1654320252362208,0.4680252522385096,0.365864861606455,0.5351326673412097,0.0797543457131318,0.9554762399933886,0.5346633907712727,0.080541233994537,0.0109670887507399,50.81558525872784,49.82094041988445,-0.15781022002833403
2022-06-20,11,0.5047174050224713,0.509952307991747,0.8312511086352812,0.1303261196215531,0.4923069090041779,0.3171238652405954,0.034468783997926,0.0301792867120567,0.02706911080395,0.0333999373872496,0.0162631215991931,0.1883487952059209,0.6692337752133968,0.4223230686898648,0.5495747660556682,0.0137508136181119,0.3299038543992036,0.3009931159132331,0.0957696686757868,0.2442863169630476,48.61867621167093,49.925727831568835,-0.262477753394974
2022-06-27,12,0.9716899756197548,0.4299533441520077,0.1320526243875495,0.7091573921807125,0.2216059609900195,0.217034783367799,0.6325384095361963,0.156234181860538,0.9508661797045698,0.0456432639855854,0.0295394456509605,0.2441399385357472,0.0653835047393801,0.6968704461646864,0.28190602655131,0.56908821641073,0.2636084087706059,0.1239064110864039,0.3153663237273981,0.3630532558300752,50.17238583233596,50.03051524325321,-0.3312777006935019
2022-07-04,13,0.6779723674620105,0.5409874835722751,0.4655687544589671,0.5511792289896366,0.0925402217817926,0.0955712777207079,0.1825761738860331,0.1388888613942571,0.1207501951631013,0.2282773804146329,0.388612722034851,0.1660507423776726,0.3012811351442879,0.9646372922171242,0.9802030403849948,0.1985074010472604,0.244449392817287,0.6349453361947687,0.5661015699060432,0.3996257290792567,49.6239644659524,50.13044770296059,-0.3985377400441457
2022-07-11,14,0.6923864571000066,0.6009930313805265,0.1461009257029467,0.4191061591679763,0.9082557233023724,0.3762042114011865,0.6173485212186032,0.2103328606770354,0.2775163249560372,0.549296641039966,0.4345538660331523,0.178911331722004,0.327746978027259,0.2181220767600169,0.2712251153523081,0.7690104317433408,0.9150857305175504,0.9442078856421376,0.2950673184101353,0.084621989182142,49.84352194998998,50.23038016266797,-0.48835775265362114
2022-07-18,15,0.6644983801926364,0.014479969076336,0.1808165891219947,0.9086451392567731,0.7404068921074782,0.695976163962575,0.4950571239777772,0.080054666254219,0.9208852532322118,0.4173092567678959,0.4596313674327378,0.2578089075397287,0.4164469759111737,0.1209614619292264,0.1509209515495144,0.0240228371150373,0.0040142720598505,0.1794443973905303,0.1065627053766573,0.0038438995318674,50.416771634706976,50.330312622375345,-0.6085934037253897
2022-07-25,16,0.5224731167511865,0.075611483603945,0.3668464445656909,0.8476686606261583,0.1738439591515859,0.2023564846748551,0.6176810347800415,0.3008332797550442,0.1471008514190606,0.2010298353325638,0.6640568590078393,0.1963548247550246,0.2852708686073736,0.6615754032049957,0.5393222845377081,0.2139738023377789,0.9905345325286374,0.4668492745286306,0.1225268403065284,0.1324648192298602,49.77865244832552,50.43024508208271,-0.756191019692777
2022-08-01,17,0.9176922571709129,0.2306425165675047,0.3877982360899885,0.2188409213390219,0.8066905980999086,0.7326618749414462,0.3090121162789353,0.4391590487527233,0.1319570063684502,0.2981355433675363,0.680613057709293,0.4183301779133,0.5963644400587321,0.601440554025215,0.1364536369134674,0.6038221108663396,0.2447589893143076,0.2884111288068167,0.952884908736082,0.1668951728651443,49.62384772560762,50.50068466681649,-0.9247202807608198
2022-08-08,18,0.603552130637471,0.0599147131340485,0.3557281267598227,0.164978747302873,0.2945886842336363,0.6137984244049044,0.3469425316123918,0.2163876806095345,0.9856407059323568,0.4543153197680423,0.9892944308928155,0.4357850316345303,0.0846752751069265,0.3966627546540435,0.9752731285769424,0.1265392638571463,0.4271434065957834,0.5364457695649999,0.4525285509892425,0.0994161967237946,50.30511398406028,50.57112425155026,-1.1057574173679703
2022-08-15,19,0.4379031100425423,0.3838181929621908,0.4018489041309195,0.9067185065030666,0.6234685743624924,0.1732920777569906,0.712275930033758,0.9271932187857496,0.5248643451907505,0.7869283011898814,0.2529077426781618,0.0098564207840412,0.0492132904235004,0.5752961213497148,0.4641592252376864,0.4033119935471581,0.2512420076110396,0.041786305334118,0.2163308879074494,0.117113645110636,50.393936564294705,50.641563836284035,-1.2831813348273995
2022-08-22,20,0.0674623876155615,0.1666863152803714,0.1582951267473609,0.1557373326591112,0.349324907723325,0.5448193498878272,0.0548936462020335,0.5489143825910449,0.3088763089826457,0.6460657498403493,0.3551723244685215,0.0904365626614207,0.2544795560984494,0.8387276640044052,0.0968945102693335,0.2859408559214816,0.8269340621207426,0.9194034540657708,0.8444660694775874,0.3516378959280853,49.53808472829459,50.712003421017805,-1.4270932916651817
2022-08-29,21,0.4274821357319776,0.1692314521323435,0.5781702678066175,0.7499133693311015,0.2100572794588721,0.7068984157064717,0.120370377502088,0.1953740173695349,0.0354126215560291,0.040290422375377,0.993629312938368,0.056808240680636,0.0725443071301013,0.7479045095424314,0.0190483690909509,0.2574267198860274,0.0511679021275531,0.6531725727274925,0.9474444975391232,0.117776801907596,49.18466182456603,50.78244300575158,-1.4958406186486919
2022-09-05,22,0.1862659277422062,0.1845888409186133,0.2063289769025256,0.3095070393949627,0.1722420973724784,0.9328703661209736,0.9728324105112393,0.02483579154562,0.3509049754130297,0.4742782536488908,0.5308990161158454,0.1968770243910726,0.3185378714759481,0.5047731849571702,0.484873800489157,0.2251960851179367,0.2212673281396698,0.106013873775927,0.3989126529746514,0.1003106762356563,49.635128934942664,50.819785512070816,-1.4491015446881659
2022-09-12,23,0.1161334557073511,0.062557991881709,0.9126832897191104,0.3577066260490626,0.0695900937322241,0.139893196334415,0.7037637198575871,0.4904486128664376,0.1459973643874549,0.1832002472847065,0.0435376351897446,0.1987694502914996,0.4695379437927192,0.8071709187311304,0.0339936532073349,0.9759423060107242,0.4002974315453155,0.4899562990726608,0.3305711565968873,0.1438654812701775,49.12970575724727,50.85712801839006,-1.2663418929771233
2022-09-19,24,0.4428990812263394,0.4743558835536582,0.3825520036609237,0.5483915023575737,0.0730114648187647,0.7089017685902883,0.1131784947332192,0.1532348056055472,0.1241958443790192,0.8548328677142727,0.689471298342844,0.4180551994349865,0.0683405038249736,0.8109771984376309,0.0422953078316372,0.3064467936762656,0.996373483546578,0.2526776323754532,0.2820611299108205,0.241895875984846,49.18365608664979,50.89447052470929,-0.9597544023442013
2022-09-26,25,0.6870927805815726,0.4165633387197235,0.2255144072560581,0.9170458360491932,0.0677656544476583,0.6690883511252406,0.9734592170118912,0.2120667555207827,0.9321430366726656,0.8849042337673497,0.4674590818294806,0.4070232109226681,0.3732369579380791,0.685049586906488,0.3326358232954999,0.1130010340428119,0.2667499150775088,0.1605238636405812,0.273690215686348,0.1052700240921704,51.46582983462898,50.93181303102853,-0.5731354622268541
2022-10-03,26,0.2581844278425197,0.3882891355232317,0.1294966990457468,0.0020370327861228,0.0881948977097877,0.2101843170637157,0.2045635200038365,0.3698740273579538,0.3594674151807545,0.5463240551179804,0.1468405297702433,0.4923281280014245,0.4507762485285292,0.1053226238906366,0.3615458357689227,0.9152367962235946,0.038634024840697,0.6477299271354561,0.8641334593779851,0.2632598518113032,49.322072674021065,50.94718446925084,-0.16664349698688402
2022-10-10,27,0.6728154649303187,0.0217961308595989,0.3603102728693772,0.1607242801536291,0.8180397772466251,0.2540455269296453,0.6874695301562559,0.998879676887163,0.2576876833200066,0.7253344586916066,0.2635905480750509,0.3810670021241959,0.4582618738797904,0.4989893772776255,0.6685597144446914,0.1518025221402869,0.3885677372643343,0.5755132772459663,0.5196088789548688,0.936968986660444,51.48945262530152,50.962555907473146,0.20389411180296496
2022-10-17,28,0.4600216741172948,0.274944826018301,0.2794366769438902,0.7132751308633883,0.5078812133440698,0.9570840322522522,0.6972319394903679,0.1913278244282865,0.0363625650425035,0.6764536750854009,0.4378855529578465,0.3322680341070562,0.0245168962609401,0.5394604134434091,0.1043574111388777,0.706235145435975,0.3369709604623162,0.4411334596313117,0.9116187399049344,0.4364994013002778,51.41352334609323,50.97792734569545,0.5016584334954008
2022-10-24,29,0.1304441973167168,0.4386703387556167,0.4627066371023043,0.3906672644537943,0.1261188788107749,0.3122008275842553,0.0182988274357264,0.2991264506632861,0.2156615613962031,0.8168348678564569,0.4948193498114118,0.9943332014900896,0.6276689755394016,0.7811496341968515,0.8683324006829127,0.6315805658617,0.0777932096334708,0.4741941885504541,0.0241419116207472,0.3991036342200882,52.14354716990867,50.99329878391776,0.7110744601344628
2022-10-31,30,0.9649677439797356,0.1000938099091646,0.3701538366152825,0.2850384025900008,0.5149297648079788,0.2492115397299392,0.0074839163120888,0.4005932566491869,0.5013918891590827,0.2746231101793523,0.311346269357839,0.3581742908479928,0.5860752657809484,0.4585884727199573,0.3266348802965833,0.687979432365149,0.1089607283101536,0.6647224337469296,0.0961046192269907,0.9424908823824212,52.10735078780132,50.99640549757449,0.8302955286700652
2022-11-07,31,0.3515049287714977,0.2468998409427739,0.0274461049441768,0.9536216247901586,0.5322268268574656,0.6209339678246947,0.251986630932964,0.4362960900164887,0.1756509177184713,0.2258404384842655,0.5642497208654234,0.2172990710056657,0.2410973027669782,0.5441889553258579,0.6879300003027481,0.741375589296123,0.2608901677652679,0.2609210246872213,0.3828858786928935,0.9216691367522626,51.784883726032085,50.99951221123123,0.8630545382806938
2022-11-14,32,0.2583838056311058,0.0126979067834381,0.8330947688085336,0.2614854599416348,0.4870716688321886,0.1146174749548343,0.7175786383040498,0.1354565667214633,0.187325910729229,0.7350865873836323,0.4039007785990681,0.1700395884888492,0.3826122388304525,0.6353098069600993,0.1220607413284846,0.1728472776455601,0.0863932317136853,0.376797755510396,0.4283102754429047,0.2937598182314248,51.02270578360266,51.002618924887955,0.8179130427847457
2022-11-21,33,0.7412780128662481,0.0524058481844482,0.0383728339967283,0.7072885301594009,0.2025277312721424,0.4166827884999333,0.6098200722263019,0.3800805514812762,0.3521743564910193,0.9590819260938424,0.9747578061892131,0.0199468431603833,0.600027104381994,0.0745063556312851,0.0387682655957992,0.0357608448202346,0.9165163716026364,0.1753126776568556,0.3139160954856532,0.3674272926447604,50.83232771004625,51.00572563854468,0.7151204467721688
2022-11-28,34,0.1089254845894426,0.1385745297641102,0.6145684339234847,0.9549388258874316,0.4260698701931752,0.3088522067962079,0.2981125585487764,0.34738236550586,0.1463237925674189,0.2263619848086554,0.6469792845389839,0.9441383821019348,0.6770558904016879,0.0500517783628187,0.3514943782889068,0.4129217120164946,0.9907703113194848,0.3463037572659141,0.3776558526450448,0.1873340482607982,51.603227806930335,51.00883230156087,0.5927870126235759
2022-12-05,35,0.642025413620901,0.2654608489127887,0.6035442174375629,0.7554195511765014,0.8708564535693805,0.4691310861298258,0.6611946543056766,0.4204674169902214,0.3232037256058219,0.5592361995690933,0.1137783270445413,0.419922326000723,0.2010825334084667,0.0270036524614365,0.1739244945240559,0.4264837656099317,0.3910936810879408,0.1306350491734129,0.901339437787484,0.2859452930296317,51.94879720570927,51.011938964577055,0.5019042504234773
2022-12-12,36,0.1643808970162149,0.2965682997560661,0.9239831252875618,0.7025813855044449,0.3763787302305505,0.5202398899417697,0.2370112762936822,0.0734193129558904,0.4460864634955334,0.5360359240523053,0.0781440052532925,0.2103822194600401,0.6257190058504011,0.0949063819428622,0.3857116242195501,0.2268330355977975,0.8439922733623291,0.2641464267171723,0.4107094249614298,0.920654969928161,52.47900774945077,51.015045627593246,0.48664633927118434
2022-12-19,37,0.3435018695151259,0.5662745578555289,0.4933812148606189,0.7162412195624666,0.4943231386295181,0.552025448750851,0.2677245154889937,0.080632178259483,0.1663642473685564,0.3679409187909465,0.6470047014161446,0.4882059398134878,0.3443408536565036,0.2269571843289099,0.6614898142637055,0.7765184658473353,0.1721667798846688,0.4915957863728044,0.1912245870701317,0.2696348773422721,51.68490639186543,51.018152290609436,0.5583040661078627
2022-12-26,38,0.2029546774236649,0.2027261213249113,0.1192783858268379,0.7974706520255903,0.9302423990750158,0.3728987729819988,0.1467851525087442,0.9755274904159574,0.2743496239190848,0.7389562410225508,0.4606806904935246,0.4256600661797741,0.9531604880370382,0.0429839972825927,0.8854287803570929,0.1045140189218652,0.0554521098375898,0.211470219975157,0.3647183999788662,0.223766364219079,51.24374039217096,51.02125895083243,0.6796145663098994
2023-01-02,39,0.736227880018123,0.0137412675828223,0.3281747866137107,0.2686014817547622,0.2283382684863251,0.8869324087540136,0.7394429657064752,0.5243563718183445,0.3344229209280432,0.1297849384466531,0.9762235664604278,0.2595354817353748,0.8783654950164146,0.5298480733745262,0.070016300648068,0.4769373104436828,0.378941279933277,0.4989790601591934,0.2172113122124078,0.349588603950249,51.85718275317462,51.02436561105543,0.7739686392287605
2023-01-09,40,0.3413863577037652,0.5289518046291684,0.3263207103778334,0.6206508545912607,0.7115986864409157,0.7206828589271456,0.619288556916917,0.5283503282444235,0.2108506546660096,0.3661865528925446,0.3303777088162323,0.9557833448132416,0.2905977851676115,0.5083882651181929,0.207343399639468,0.5066125101479498,0.4127054375104765,0.6092393034325599,0.4600559317432277,0.247032933906483,51.660538865102815,51.02747227127842,0.760573626130078
2023-01-16,41,0.9746928128822892,0.0395946788534595,0.4695676221791705,0.7951529787638845,0.4745654172107377,0.9333577853920362,0.3563507643851765,0.9341044081009072,0.129771557812915,0.4245851442044149,0.1359143156201974,0.4978989713199781,0.2920922002747416,0.4044543240193965,0.24587079375735,0.008973848525765,0.3611442394312584,0.4811865077580756,0.4285854421016044,0.0505015234021775,51.64014506497848,51.03057893150141,0.5996078947539208
2023-01-23,42,0.5472178067382145,0.0595338809136453,0.2830310115718152,0.8796747462413733,0.7722729655921434,0.3845467826029736,0.2036550739413932,0.9606477600179142,0.0663903783807421,0.9529997793113488,0.028038434985458,0.2488638207125879,0.394374771926927,0.0079500827501963,0.140627731970618,0.7773736685041922,0.0920307079964554,0.3586731829888193,0.5166254837832036,0.2012835112245526,50.611114554015565,51.033685583287294,0.32183344067842595
2023-01-30,43,0.6070464529967486,0.6166331528227929,0.5017554989364795,0.8971097020548277,0.3527780688641697,0.6296224205928616,0.9659796005287032,0.2512203843199621,0.3281649496105199,0.6740137135147339,0.5826135759585285,0.2382428516139369,0.9606447966726998,0.4612116225027638,0.3766591980570243,0.3433683465280189,0.0138736848108726,0.2986367358898749,0.9740300030341958,0.0721616733834933,51.74423047497265,51.03679223507317,0.022554109654456513
