date_week,t,x1,x2,y,trend,seasonality
2022-04-04,0,0.3878396285872187,0.4325214960841537,5.0700079498658,5.321827675742672,0.09208376798780733
2022-04-11,1,0.5284926414755573,0.9214274620337816,5.590515245459644,5.3343497443113765,0.14818076076973374
2022-04-18,2,0.6645241828568785,0.4453169601578412,5.475070361540503,5.346871812880081,0.19321736955008245
2022-04-25,3,0.9562672548360984,0.5884932441554038,5.8450566417800704,5.359393881448785,0.22182267178798004
2022-05-02,4,0.2559621496213199,0.9471406631656772,5.169818147093369,5.371915950017489,0.2296518049622236
2022-05-09,5,0.5841057617969071,0.6661814977267756,5.81506816006916,5.384438017258991,0.21367613249689135
2022-05-16,6,0.6270380485350864,0.5885692957273644,5.531833693838337,5.396960084500494,0.1723956588689249
2022-05-23,7,0.2636352053161418,0.6432783986288905,5.850333838635057,5.4094821517419955,0.10596087450785871
2022-05-30,8,0.0013420246877458,0.6487964279781926,5.536417372081088,5.422004218983498,0.01619647816813342
2022-06-06,9,0.9734602747664128,0.2007409178033043,5.087995623864854,5.434526286254139,-0.09347486455962213
2022-06-13,10,0.2687512517033287,0.3812718180236791,5.194730686166995,5.447048353524779,-0.21820474369859402
2022-06-20,11,0.2827874839483473,0.2711167160076202,4.924082265733279,5.45957042079542,-0.35197762522811554
2022-06-27,12,0.8917110704451572,0.2070522403766722,4.847706947969195,5.47209248806606,-0.48794123459475486
2022-07-04,13,0.5270195308052992,0.4521436082345569,5.148483370218154,5.484614556025816,-0.6187898583528383
2022-07-11,14,0.4244790325485046,0.2514735194590979,4.634447932321883,5.497136623985572,-0.7371785941791676
2022-07-18,15,0.6964420660057867,0.4894074500421041,4.507182576758865,5.509658691945328,-0.8361447219567882
2022-07-25,16,0.0273307443616835,0.4607386616861538,4.357349542532494,5.522180759905083,-0.9095118866018462
2022-08-01,17,0.6367190872983362,0.0825880469356057,4.523648366210555,5.5347028274368215,-0.9522537056979032
2022-08-08,18,0.3370579305028621,0.349988206190768,4.550878830830428,5.54722489496856,-0.9607956895204859
2022-08-15,19,0.081825336464966,0.3084067905930809,4.0047286087138465,5.559746962500297,-0.9332378572398367
2022-08-22,20,0.5948709528624851,0.5590193087681895,5.083311468154596,5.572269030032034,-0.8694849499070377
2022-08-29,21,0.9314638547413544,0.0697202198035914,5.087672183360066,5.584791097563772,-0.7712764181571733
2022-09-05,22,0.1866040802402971,0.1336596030745119,4.251340940223915,5.597313166664651,-0.642114096295492
2022-09-12,23,0.5674826938250677,0.4055061172979775,4.989746397762955,5.609835235765531,-0.487091334019258
2022-09-19,24,0.2685367808341196,0.3200664189063673,5.120814578727515,5.6223573048664095,-0.31263300457234927
2022-09-26,25,0.6680536836025777,0.5263431291024885,5.560599363207206,5.634879373967288,-0.12616091789822453
2022-10-03,26,0.6504085142885364,0.2633166074087188,6.2136919944717635,5.647401443095247,0.0642965553840995
2022-10-10,27,0.1969832547112817,0.1560160240374128,5.569712691906465,5.659923512223204,0.25052864534175
2022-10-17,28,0.8298868742743123,0.9318454232641952,6.240224662082157,5.6724455813511625,0.4245761912721144
2022-10-24,29,0.5923060672162528,0.1929418862324661,6.12441347089948,5.684967650479122,0.5791510001942612
2022-10-31,30,0.6149541187998321,0.1163397820404813,6.244310262037682,5.697489668819052,0.7080169063768017
2022-11-07,31,0.820075750170535,0.2214189525393093,7.058910292418413,5.710011687158982,0.8063110896641473
2022-11-14,32,0.3859887144960822,0.2687495062832259,6.34919392807026,5.722533705498912,0.8707876479406174
2022-11-21,33,0.6833183868954997,0.1780849886482933,6.553441186485587,5.735055723838841,0.8999698890865839
2022-11-28,34,0.8784801846662539,0.424269764095049,6.9430673108275505,5.747576710494035,0.8942030522099625
2022-12-05,35,0.0921531313200724,0.9369338456676992,6.5816282961719725,5.760097697149227,0.8556048841102557
2022-12-12,36,0.8497683374661538,0.0996911213478203,7.251701146850575,5.77261868380442,0.7879173550226722
2022-12-19,37,0.3547856227087459,0.3284288446107008,6.239846943735986,5.785139670459614,0.6962684597642896
2022-12-26,38,0.4320212013963396,0.5285666686589321,6.622911868599967,5.797621296852317,0.5868581899510502
2023-01-02,39,0.1317943619412035,0.8847149824854088,6.299550696678519,5.810102923245021,0.4665870837420355
2023-01-09,40,0.6290287704903171,0.9998030282851982,6.729413760539162,5.822584549637726,0.34264901275581994
2023-01-16,41,0.2629668126826101,0.1136284617437612,5.625405564782111,5.83506617603043,0.2221118643129709
2023-01-23,42,0.8711391497935891,0.4250460308263371,6.614857781648581,5.847432271559086,0.1115104064719132
2023-01-30,43,0.2480124167843461,0.8812005287254918,5.933410026212072,5.859798367087742,0.016474848083386683
2023-02-06,44,0.50598675032737,0.041950769172916,5.689114691310972,5.872164462616399,-0.058583527861411626
2023-02-13,45,0.3599452729915828,0.4653875486357661,5.445909861381577,5.884530558145054,-0.11071164761086165
2023-02-20,46,0.5520091086232453,0.1375779673214421,5.385063169204898,5.89652122747295,-0.13856524372724785
2023-02-27,47,0.1771006207295622,0.6074159454697461,5.709378429094308,5.908511896800844,-0.14246235272053498
2023-03-06,48,0.1623736718577613,0.9376310347269122,5.981802391624587,5.9205025661287385,-0.12433697205857239
2023-03-13,49,0.6726502708726275,0.4258295714447144,6.187316758006437,5.932493235456633,-0.08759596067262272
