date_week,t,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,y,trend,seasonality
2022-04-04,0,0.5024284608480037,0.0150172913949431,0.0458810687995803,0.388858589750956,0.1610790327416249,0.4922712952503283,0.1904731672603382,0.2533846570723304,0.6104054698607787,0.3543105746604688,0.3620734310614081,0.9464100576900564,0.4381654706565664,0.1282583028730375,0.5718391976712226,33.61253649146175,37.76708858030402,-1.6540163603391065
2022-04-11,1,0.1297769240235227,0.2533522590684767,0.1166023131290467,0.1677423912309655,0.4709065577353916,0.9058499863649656,0.2479041101140782,0.0289383068520572,0.5068952400673845,0.8490636365580233,0.7143123676242986,0.1164322549080903,0.5524844977442422,0.2760509163398394,0.6755964546361372,36.7208945652777,37.81288973964768,-1.495066836476879
2022-04-18,2,0.2879787477380462,0.2108492937723047,0.1944246905681451,0.4280504018591967,0.2266230061930186,0.754039009982139,0.1075781785507907,0.099230662903493,0.3659490847239642,0.338066752680708,0.5695376682047162,0.4265005563781576,0.548206181750877,0.139441435279149,0.4232348087501499,37.255601668074,37.85869089899134,-0.9644075506081453
2022-04-25,3,0.0042330183482648,0.2705109075327416,0.3860793428200953,0.130436184527332,0.0550294398648801,0.9216768590469784,0.0480224643392708,0.5985321834158978,0.1288861504600038,0.2383028112293939,0.351893088779923,0.526057604882428,0.8746833990846345,0.4431287673592142,0.2301329772902454,37.41591962722666,37.904492058335,-0.2730491632928718
2022-05-02,4,0.1907677554910511,0.0723635899589255,0.3910538192082533,0.1938072525049203,0.2338070034919009,0.9350577167713908,0.557746981036753,0.449917083793767,0.4523848367623077,0.8905882682808496,0.680167285023344,0.6059380491432632,0.1252196063940673,0.1457438386544508,0.0143977184938645,38.28144628404783,37.95029321767866,0.3032507570817722
2022-05-09,5,0.3060985262773223,0.1261660319534291,0.3500671856465768,0.3259777305745563,0.2062808567184785,0.5161994855643354,0.5559427143291487,0.1596956237768666,0.9870944758123702,0.0759330088201515,0.5218791690946132,0.4178444630582774,0.981421288630042,0.1521513798229612,0.5925520217543641,38.09501084669722,37.995600828291025,0.5877108130150303
2022-05-16,6,0.0769781470026382,0.3186949695885711,0.297785183935584,0.2413795215100552,0.4525528186745655,0.4396043377132427,0.2950198416346571,0.5168778174257601,0.5893569395673194,0.856691807280719,0.1805519563975033,0.4925074252168894,0.3520197870451862,0.0070665002231911,0.221434095461926,39.25058443059333,38.04090843890339,0.5905918107050515
2022-05-23,7,0.4601483226339099,0.219873173029255,0.4038896934182079,0.2112207535449892,0.2020472745643335,0.0329201285431273,0.4407014741035069,0.096838011322413,0.5710260843255585,0.3093382517443275,0.6835585351672995,0.6373815786674535,0.1184826010580879,0.52219915794745,0.0047537017555363,38.168355952461866,38.08621604951575,0.4663462038212705
2022-05-30,8,0.2764729366936462,0.4488855735119601,0.9666623953878384,0.5861635921442926,0.4377801434940573,0.089654826228792,0.5522720618678195,0.4999061907699056,0.9901185849563507,0.2038011925698294,0.4015634522377107,0.4959115929491761,0.0581330657206402,0.0194971911562652,0.3693893261514724,39.524351287133285,38.13152366012811,0.38011938757470587
2022-06-06,9,0.5271066041234618,0.3431250623853165,0.3213686900720335,0.1024177563365465,0.3399374818287102,0.4585285007764494,0.2501428162245978,0.4864299376215894,0.876875706050811,0.4785254425960059,0.7649016503769013,0.5138772572549698,0.0453141089263391,0.1825626961971491,0.2700095772063742,39.21246464390207,38.16473552872837,0.38717640006918386
2022-06-13,10,0.4751964335455217,0.4883561664991408,0.8374714217984048,0.3693275116911659,0.8877328287244716,0.7491633479346607,0.4557040892706309,0.0041033832996717,0.9991993182784584,0.4741503111758774,0.5736898766587836,0.6581439824102232,0.4066689942948082,0.3754750812534674,0.6724695553774404,40.34815552001267,38.19794739732863,0.4129528715320521
2022-06-20,11,0.3133935846177815,0.4152638634790416,0.0391973398572691,0.0231914185786396,0.4628683206110675,0.3786341256143186,0.4832207723794958,0.3798490824469052,0.9536333395616264,0.9646969872568616,0.1303476425722837,0.056572016280361,0.4013192093184485,0.192717987018634,0.2933168115821858,39.16823127200976,38.231159265928895,0.34028376968391777
2022-06-27,12,0.630324262227114,0.3412464420696317,0.2705112440140118,0.0551872905255163,0.2574606352599724,0.003263871998766,0.049983707229754,0.5393585620484084,0.6610679224944268,0.738078128559324,0.6525533149111915,0.3995792843368749,0.5023020670381997,0.3465742297458026,0.3621312565060848,38.569858191243654,38.264371134529156,0.12754684597154703
2022-07-04,13,0.4594035295765482,0.1630840428345561,0.3932199194660408,0.1263603963762074,0.306053876864563,0.1858039284868259,0.0884519640347876,0.5632837319450861,0.3023716097680927,0.4513012408692865,0.5012289180225354,0.0204613460449797,0.420489772244951,0.2115664761550581,0.7130270240835677,37.492538543218586,38.287812306364074,-0.13951628384941978
2022-07-11,14,0.5888660303434039,0.4438415047924885,0.4351899136997708,0.9916861960144648,0.2975182665861663,0.6651126861478849,0.4803645404770618,0.5240558280005901,0.6220932797598803,0.5487227727792222,0.4670554007650991,0.1166602164162682,0.3316109481822485,0.5106585193203582,0.6640169452694387,38.624083407361056,38.311253478198985,-0.3043517834695994
2022-07-18,15,0.248398954941288,0.1424739554061591,0.1754019898042789,0.4371097695174886,0.871702397518525,0.1386446253158181,0.4517595397430868,0.8850456138709182,0.3448560875665113,0.312264700725558,0.3619795561067325,0.0219674255732687,0.1039527636784995,0.0922597733715837,0.1583142933408843,38.13133894081459,38.3346946500339,-0.2600759040008624
2022-07-25,16,0.3951110825542726,0.0426462684469267,0.2801252031973388,0.522322497645752,0.0871224505081342,0.1746656832744957,0.1186090532487292,0.5615565297319592,0.802960685052469,0.9827215923343974,0.5716732130014949,0.667537328911484,0.4689215974470399,0.0106840519673053,0.5779874881494985,37.61097049338541,38.358135821868814,-0.039395818367864474
2022-08-01,17,0.14265855411296,0.5459642903784669,0.94700616873569,0.0297757599747732,0.2677556020521626,0.2498961197717712,0.5292773973295437,0.9219899000274794,0.1359780654013047,0.3785398147251166,0.0545807950423199,0.2541006984430879,0.0025925866052297,0.057858504764116,0.9328341831477888,38.25723491734224,38.38157690460429,0.19659105684386483
2022-08-08,18,0.996141190118628,0.3061976117800433,0.4552054596100887,0.4100403385215527,0.3376133130609151,0.5332340489769739,0.5127404368035671,0.3080338089255933,0.4580913646762972,0.8856894269797009,0.4345035301922842,0.4015907060130082,0.4215692271386866,0.3040862051776262,0.9093519296579587,38.78766375546101,38.405017987339754,0.2639947632351907
2022-08-15,19,0.1767565820291516,0.4388142013416451,0.4103868698902739,0.2647219308709381,0.2753249502701165,0.7320073675311247,0.2130238641074154,0.0253677945363835,0.832678171883624,0.6434992654504604,0.8067762890692859,0.6066715381358414,0.1055418514810525,0.3437089279741626,0.8366101889149405,38.74075687253016,38.42845907007522,0.07941307873856704
2022-08-22,20,0.1866781607454171,0.3000803654935217,0.0458107343643202,0.2505713847055139,0.3774496565594311,0.1915728952274636,0.2178500259101116,0.1344123191550107,0.4501344987005504,0.9161440724365804,0.1766763887339587,0.5308731435028615,0.1013931424866913,0.4839354906347548,0.2777728477071556,38.3121368033167,38.451900152810694,-0.2861709462224153
2022-08-29,21,0.0531908078756025,0.3467784577164119,0.0366045923416559,0.4261764719358648,0.314848147067891,0.5246436943218573,0.0707886743265769,0.2137058234579598,0.5952292060452486,0.3477701011071843,0.1181596617668891,0.9263145604956078,0.9060919823220174,0.5540070489319158,0.9595891417266345,37.72554799304585,38.47534123554617,-0.6561599321499071
2022-09-05,22,0.1873581446816429,0.0192176126496324,0.1483079537339679,0.1855240284109074,0.2611068274230999,0.4637946639219328,0.2852002672221227,0.0310342638138152,0.0973363356860099,0.4087077714114386,0.3540306803546155,0.3774492995030352,0.9272687987305654,0.2328873934307079,0.1966473099245756,36.421634003119685,38.49878231571699,-0.8590582884563183
2022-09-12,23,0.554602855727624,0.1059159105847178,0.0966904633107043,0.3089677714170448,0.4334865888608471,0.3893372955667256,0.070269639346129,0.0803187876816319,0.2823590232904486,0.3622464469853938,0.4480231921962415,0.5413080124415347,0.4598630550097424,0.4780117294265454,0.395836943616622,37.01121656904075,38.522223395887806,-0.8218718745650986
