date_week,t,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,y,trend,seasonality
2022-04-04,0,0.5024284608480037,0.0370825768384765,0.17904594322437,0.179025588444263,0.3890081772388867,0.3674421607210978,0.4393725199909891,0.4311282089716087,0.235785270579267,0.7722587476028782,0.6710142177721505,0.6848115304814186,0.3634466229854574,0.2480138230974629,0.2948376392515633,34.26127681289381,38.18938462087947,-1.064236647074395
2022-04-11,1,0.1297769240235227,0.0942417940401495,0.5234319288191667,0.2330048889787408,0.3230416553027538,0.724904003644389,0.5540064708113617,0.5093541867381932,0.96516904812237,0.2097078831088823,0.5025671524190495,0.3558506028603324,0.0483774461565225,0.3787201351615844,0.7347123621030197,36.913351683791234,38.21159388281158,-0.972419432657985
2022-04-18,2,0.2879787477380462,0.1571403787209992,0.2519007546143895,0.1011126501219661,0.2332174160286883,0.5779826230378771,0.5497163690000394,0.3190905167291509,0.6623953495821503,0.1015450740182805,0.2049225909797997,0.278173590400155,0.9170775304514804,0.0170198171558142,0.937366336734396,36.671247238379905,38.23380314474368,-0.5725886076449358
2022-04-25,3,0.0042330183482648,0.3120419220924007,0.0611674765983998,0.045136278566371,0.0821384619525418,0.3571108670003088,0.5599761423264823,0.1735047522599034,0.4605396167609373,0.3159070448848899,0.6924193540262038,0.2227135446112261,0.5095072518578008,0.0464365002275975,0.3495630110089251,36.83635348295051,38.25601240667579,-0.02501434793527605
2022-05-02,4,0.1907677554910511,0.3160624562194685,0.2598860618924814,0.5242259732397891,0.2883024636059609,0.6902526267341422,0.1255645588211222,0.0108549092346517,0.5673279444506726,0.746395748575995,0.4436666587070708,0.6548502541649021,0.3414014103908936,0.1650979328743712,0.9313564413874184,38.028424988217495,38.278221668607884,0.4018043614399415
2022-05-09,5,0.3060985262773223,0.2829357216387942,0.2292896221914483,0.5225301443013342,0.9870944758123702,0.5296174562306756,0.981421288630042,0.4467442821370636,0.8373602894191376,0.7409450059574351,0.5047363646956019,0.2042296657790338,0.5317302160498704,0.1901818715368939,0.8822250626891953,39.79300693883291,38.30043093053999,0.5497526549844299
2022-05-16,6,0.0769781470026382,0.2406797019678884,0.5030309960229619,0.2772889300422504,0.3755940602178127,0.1832291333463468,0.3529895240009984,0.1669463817285162,0.6703113632207355,0.7038418120237164,0.7828231982465879,0.2312307853857807,0.8688294765361098,0.3063033243359718,0.1197889794483688,39.069192671502414,38.32264019247209,0.4646602184815881
2022-05-23,7,0.4601483226339099,0.3264368285724512,0.2245838222055333,0.4142149882025036,0.3639119031322058,0.6936941614437945,0.1188089945197487,0.0035839706900048,0.1271579130780177,0.408993569575564,0.58237761751953,0.686269495207342,0.2283344529559204,0.1846229236300778,0.1259096819585638,38.52459129392422,38.3448494544042,0.29192556328967983
2022-05-30,8,0.2764729366936462,0.548117731765317,0.486610562421998,0.5190801007791112,0.9901185849563507,0.4075177295508956,0.0582932095087413,0.2784946524223344,0.208836985892003,0.4989380102574859,0.1006062495256041,0.3620318301848776,0.4296678152099639,0.1343916153425106,0.9012288743775664,39.44167992774577,38.3670587163363,0.12912608628745684
2022-06-06,9,0.5271066041234618,0.2597406611239569,0.3778544360206504,0.2351090471893393,0.8854033802553948,0.8869505002259676,0.0454389393127626,0.2035690206271839,0.8827473899789273,0.7258147325222013,0.5989124508326295,0.0371349616147011,0.0840749978653793,0.5519934899635647,0.8253614837658447,39.41791432971153,38.38926573863083,-0.00029421015066074955
2022-06-13,10,0.4751964335455217,0.4748637562861296,0.8877328287244716,0.4283159350556957,0.9991993182784584,0.5821963993474351,0.4077892777762024,0.506996715472623,0.552311612857501,0.5762599951547861,0.2504342951627526,0.0938052230483076,0.0315832955784765,0.0770079681837593,0.8120254336162855,40.12669013312625,38.41147276092536,-0.0812575400671471
2022-06-20,11,0.3133935846177815,0.0316805690266387,0.5144970989825964,0.4541788450731773,0.9536333395616264,0.1322804031526362,0.402424755320905,0.2211411042714088,0.5847871963434631,0.2170662652639314,0.6812999119031595,0.5808727487760468,0.4938194038686254,0.2916299444402992,0.6568277528171819,38.77859014365026,38.433679783219894,-0.09393170385635674
2022-06-27,12,0.630324262227114,0.2186360138130268,0.2861780425339934,0.0469796493025281,0.421295090326284,0.6622292039318868,0.5036857985649881,0.2730225571557796,0.161422186743009,0.4611100982344088,0.485009389009457,0.2509506240005384,0.139145701336021,0.1298003363854128,0.9580380097249876,38.44772553956042,38.45588680551443,-0.08226656905967124
2022-07-04,13,0.4594035295765482,0.317813169124613,0.3401914211180288,0.0831359353033448,0.1926998275285796,0.5086610086639096,0.4216481289245846,0.5375743130121118,0.135695231718151,0.9348430298883496,0.466283499701819,0.2346558764578263,0.2586780513944741,0.4711426971795288,0.4154462215744191,38.42143284026079,38.478093827808955,-0.16790727613623344
