date_week,t,x1,x2,x3,x4,x5,y,trend,seasonality
2022-04-04,0,0.1745046219343657,0.8826926528427004,0.2776875486539821,0.0335115852380555,0.3745655711109037,10.854857556566609,11.906324767797905,-0.007251052824650628
2022-04-11,1,0.8844496736882935,0.3322423807506753,0.223926792963047,0.3466882409665818,0.7052735524267528,11.866280481763445,11.915737323990571,0.040342399741764554
2022-04-18,2,0.5875476289982439,0.423866285436129,0.3477516504440712,0.4315095861787356,0.1443269646454901,12.30869274810864,11.92514988018324,0.0784423685291032
2022-04-25,3,0.7339781934673393,0.1143918889888762,0.4920503356705841,0.0825575360821176,0.6614441792751944,12.1787246798397,11.934562436375906,0.10137758244312747
2022-05-02,4,0.5569735484972584,0.3258955372433497,0.1863874873044982,0.3878442928906534,0.997560731531635,12.3072893967657,11.943974992568574,0.10450746532491736
2022-05-09,5,0.3513665705486777,0.1718167782828453,0.3403647319103345,0.091174726739126,0.030897039602206,11.470907261267689,11.953387547866264,0.08453843562725528
2022-05-16,6,0.4464683376880949,0.0626501858445911,0.1154946289946851,0.1937884126022342,0.3506708999623205,11.622548805252668,11.962800103163952,0.039759416821692296
2022-05-23,7,0.5129015198425969,0.0018927841189172,0.4958658404520467,0.232863723798513,0.586351160646455,11.691273178449451,11.972212658461642,-0.02981770861115376
2022-05-30,8,0.8621179849076281,0.9068400198646038,0.3258780687548525,0.3949761840275866,0.6063582158402837,12.811272103451802,11.981625213759328,-0.12242142247268631
2022-06-06,9,0.3787156551088288,0.3984839779786726,0.0837509116909122,0.0829487707411684,0.2319658275227666,11.936789616584749,11.99103776894376,-0.23459033319509895
2022-06-13,10,0.8922401099666429,0.1217727675550618,0.1356132799810494,0.1178235255392102,0.6704496637280242,11.854751943102702,12.000450324128192,-0.3613458182273952
2022-06-20,11,0.5304234371792489,0.1531315419053708,0.0839640106934214,0.4980391080099138,0.307687127217028,11.979518918768475,12.009862879312625,-0.4964579654891982
2022-06-27,12,0.7167961308694067,0.2765399912050349,0.0945063361556292,0.4563597566471981,0.1663668517989062,11.587037043629008,12.019275434497054,-0.6327897589846636
2022-07-04,13,0.430460018334781,0.4860221532405087,0.1618588894416624,0.2895491577351661,0.4291357548110341,11.251597145659924,12.028687989665048,-0.7626998453128991
2022-07-11,14,0.5985297533913694,0.0698637899573699,0.434230001080487,0.1797726030284493,0.5075700116227259,11.529192019696366,12.038100544833041,-0.878480742645265
2022-07-18,15,0.2930129401031887,0.9677848301637298,0.2411320265169863,0.4412698575887486,0.6942475151697254,11.725586053490312,12.047513100001034,-0.9728072139215986
2022-07-25,16,0.4518703570873418,0.9439107664270868,0.146227478181189,0.2982436415902146,0.5502521888259829,11.813217865098258,12.056925655169028,-1.0391688465513618
2022-08-01,17,0.1868776093444301,0.1453159951416276,0.2210932405427841,0.1985890203467128,0.0688828913429402,10.53582946411906,12.066338184323392,-1.0722617023989058
2022-08-08,18,0.0870361356784518,0.3805927293480958,0.1410721703214693,0.8746832331711032,0.4763933649886705,10.47782331235534,12.075750713477758,-1.0683161781273467
2022-08-15,19,0.0333647875766504,0.2138801228447496,0.3870712634794137,0.1286701113174176,0.285199499779477,10.273011381661131,12.085163242632124,-1.0253418168003299
2022-08-22,20,0.6066810783485146,0.4141755747108865,0.0310114172666744,0.5127180012594477,0.5842802628311047,11.01405623765894,12.09457577178649,-0.9432745301184261
