date_week,t,x1,x2,x3,x4,x5,y,trend,seasonality
2022-04-04,0,0.2681694599876846,0.3644729819814111,0.2565444835177085,0.0009960061202643,0.0749947672507428,11.54299967693554,11.932222444332714,-0.0008337079218033134
2022-04-11,1,0.0651017356582689,0.8494604111895369,0.2260649342078974,0.2951959475596466,0.347949420857062,11.702855680228494,11.998979289270133,0.4185808615529671
2022-04-18,2,0.4732902203294617,0.9652314208373756,0.4097661501376173,0.6669884128741226,0.8925523288105455,13.873510925448644,12.065736134207555,0.7661708674532118
2022-04-25,3,0.9314638547413544,0.523691221178304,0.0511055443122679,0.5950908899602769,0.1115205434467045,13.92400609265914,12.132492979152834,1.0180091994396245
2022-05-02,4,0.1484656223779731,0.1580271796474287,0.0979736837739107,0.4865303694487929,0.2309428444827294,12.646909688862584,12.199249824098118,1.165176587032478
2022-05-09,5,0.4514996200456785,0.4030286712373668,0.2972396086077745,0.5756567472566508,0.3971104891256937,13.774766912358816,12.266006669029233,1.212843113346783
2022-05-16,6,0.2136527789026627,0.522074819482008,0.234611545981467,0.760118509616433,0.4110021044450655,13.47254754847587,12.332763513960348,1.1769869195491698
2022-05-23,7,0.5315157406538622,0.0383684599924463,0.3858142183656653,0.5928363570136438,0.2512320607908514,13.302597662789244,12.399520358984207,1.079635741825329
2022-05-30,8,0.5174769209195864,0.5027917800590813,0.1930134268938313,0.47460507734072,0.3556058200851754,13.514507290657878,12.466277204008067,0.9437576973407221
2022-06-06,9,0.156723483597406,0.2723538631720732,0.1143611401732435,0.4878224777194724,0.3724781254570818,12.423168964102404,12.533034048958504,0.7889118235713237
2022-06-13,10,0.8298868742743123,0.436098487337405,0.5403486998929733,0.5779410941312279,0.1966314880614107,13.54991223779762,12.599790893908942,0.6285101592389094
2022-06-20,11,0.4712495503542616,0.4951370343105358,0.1414281272251229,0.2809253466921499,0.3630980469996629,13.678592461211396,12.666547738755368,0.46910933622251283
2022-06-27,12,0.4892687548093548,0.4948369458981861,0.0852781001422365,0.5805935065300462,0.3215296190853011,12.69068047342644,12.733304583601793,0.3116458262106532
2022-07-04,13,0.820075750170535,0.3868087247418948,0.1623020713711338,0.5333896901066141,0.3883296117873994,13.536462613371128,12.800061428534246,0.1540730259535106
2022-07-11,14,0.3070996875027569,0.4102425598074017,0.1969957903309715,0.6816114510483406,0.2849023755107785,12.726236850399998,12.866818273466697,-0.005446204304722973
2022-07-18,15,0.543660618042826,0.1465367955731651,0.1305378884971082,0.4164937745733246,0.1873369423643784,12.643298061589848,12.933575118419883,-0.16572535860896032
2022-07-25,16,0.8784801846662539,0.366203777136705,0.3109935294294367,0.0234242933031179,0.2418907993267436,12.78107602339441,13.000331963373071,-0.32090897556209563
2022-08-01,17,0.0733187183147086,0.0927435216575595,0.5432993206307007,0.4656659399891594,0.92246133956747,12.2264605432988,13.067088808438628,-0.46045351616866986
2022-08-08,18,0.8497683374661538,0.3555247386380298,0.0730744830399727,0.7438632584139004,0.1044375428551666,12.668038201683943,13.133845653504187,-0.5707534273430742
2022-08-15,19,0.282273936445447,0.3965668766427322,0.2407412787705316,0.5550811593227488,0.0825803476424702,12.54066499314045,13.200602498668923,-0.6379962522973729
2022-08-22,20,0.3437239767918866,0.5724703667304242,0.3874440927357122,0.5580763082527825,0.0067671623792682,12.311968710212474,13.26735934383366,-0.6515047475739064
2022-08-29,21,0.1048580071041938,0.2911252115551966,0.513019196775395,0.3390654183705188,0.8521464209474808,12.621955685568604,13.334116188961353,-0.6066861088165394
2022-09-05,22,0.500466805357286,0.0144950122514308,0.9998030282851982,0.3092503917955543,0.9886481576138294,13.874123871577051,13.400873034089045,-0.5067916902075605
2022-09-12,23,0.2092212102725746,0.3902846119065852,0.0832906781295245,0.6234997675806423,0.1316733467652452,13.0288769690884,13.4676298791127,-0.36297475621593084
2022-09-19,24,0.8711391497935891,0.1517746921894907,0.3115625398821539,0.0674559087128444,0.1481729749588173,13.073914102458142,13.534386724136358,-0.19255010081873264
2022-09-26,25,0.1973232191275615,0.5481789509686452,0.5109812723808608,0.7514528819633803,0.1104607871857789,13.489681378928273,13.601143569146975,-0.015806930042939333
2022-10-03,26,0.4025723215999571,0.2874515716158107,0.0307502887819316,0.7599962298942873,0.3342087734235395,13.664473911057486,13.667900414157591,0.14790390017943084
2022-10-10,27,0.2863790486675786,0.281369663659186,0.3411332330303088,0.96244438134995,0.2701258288007494,13.658749058869867,13.734657259168207,0.2838868249181107
2022-10-17,28,0.4391885523860172,0.909454579769297,0.1008458797913247,0.1176716380354313,0.8205761223944049,14.555104093365443,13.801414104136827,0.3847220675275194
2022-10-24,29,0.1409044960125249,0.2906117226314658,0.4452413174346189,0.1000655986527294,0.116770911033652,14.524463474930013,13.868170949105442,0.45113073410389987
2022-10-31,30,0.1291874658856116,0.2579846890222436,0.543703599272115,0.7753749426656593,0.8779358314058808,14.617335259251831,13.934927794166152,0.4908347915641672
2022-11-07,31,0.5351728696350925,0.2573695206801291,0.3121368821591253,0.3478914767484632,0.2583449106488821,14.530220687165084,14.001684639226863,0.5156448165580035
2022-11-14,32,0.5390158229708917,0.3555384704287261,0.0051993839777913,0.234480845427119,0.4498493321188415,14.17763563118352,14.068441484256564,0.5374507245258449
2022-11-21,33,0.4062756331982408,0.0689919072775372,0.0372567991465917,0.3314904094032119,0.4466273694007832,14.102050438009158,14.135198329286268,0.5640860777951074
